dt_inp,tot_recv,md,prime,tentv_ppm,ppaid
1000238566,170830,6448,1049,785,10557
1000232316,185884,16858,7788,989,4404
1000203262,162848,16082,9758,848,1737
1000165782,143726,5963,3263,778,4912
1000232313,194925,8871,5559,821,6993
1000203260,161297,10564,8325,721,11330
1000975572,173955,11512,3862,771,9508
1000237982,135626,9516,1559,783,1544
1000232588,199799,12592,1528,765,8819
1000203258,180357,2664,4934,842,10816
1000975570,120331,3306,8703,706,4764
1000237975,107215,13216,5478,771,9046
1000232586,188657,16512,7881,864,1217
1000203256,106346,10795,9670,954,4508
1000238491,129845,3591,4899,726,10172
1000232583,108726,17310,2109,896,9445
1000203254,145336,16114,7540,997,11529
1000245487,124602,14810,6494,935,12882
1000238488,161102,16662,6310,911,3073
1000238485,109910,13021,2707,903,1676
1000238482,146782,8099,7878,891,12938
1000976024,197388,4123,5390,761,3157
1000238479,186850,12284,9904,707,14679
1000238022,158717,13105,7627,959,8378
1000226586,111016,9806,7098,713,6425
1000226347,156832,6427,6913,803,5792
1000166156,109693,12852,7155,721,5632
1000240789,180894,19056,2698,977,6636
1000237987,138325,19115,5435,946,8341
1000228647,125377,8479,4926,985,5328
1000975508,197668,15931,4427,966,7072
1000253980,108250,8395,2170,978,7756
1000237984,115897,9475,5738,854,9441
1000228645,178583,10642,5137,787,6459
1000166162,187385,5235,3159,869,2016
1000265266,149537,9043,9307,894,13208
1000253976,125092,16302,4771,932,5382
1000237979,143310,14176,2138,928,1891
1000232222,157657,18348,2567,720,10673
1000228642,114611,5127,5926,988,12742
1000166160,107624,11490,2253,820,10892
1000975502,162530,4437,8131,889,7236
1000238494,185637,10917,4828,924,3912
1000232220,132303,4869,4805,878,3707
1000228640,135588,8716,5507,985,9037
1000166158,111522,2761,2110,756,2345
1001248912,122229,19129,7441,708,2810
1000253972,190904,18643,2469,865,12158
1000245458,121935,8236,1407,761,12125
1000237972,121438,9486,4260,922,14376
1000232218,145549,9129,2008,926,2052
1000225095,118519,2421,8148,741,14761
1000975984,169826,6827,1812,847,2829
1000246010,128135,16669,4736,917,14517
1000237952,101029,3356,1633,788,4970
1000232216,163543,16435,7396,704,7404
1000253960,156161,12623,4711,713,3467
1000246007,195856,13221,1621,943,4066
1000238438,129796,18942,1690,892,9028
1000246004,198231,9489,5090,909,3661
1000240768,124880,19052,7955,988,2131
1000237944,177814,11396,7836,747,11906
1000228457,118816,6098,7729,937,12148
1000203397,186238,8344,4714,793,4253
1000265245,129802,3261,3270,810,13505
1000237949,134606,17575,8057,955,7845
1000264696,125429,11440,8154,932,11584
1000237946,151191,7792,3657,730,7447
1000264694,120031,7178,3949,843,2814
1000253990,152964,19885,8455,957,3123
1000238365,139158,15517,9335,714,5259
1000203391,107825,7098,9228,889,11712
1000289876,155657,12076,2384,945,13993
1000265159,122227,7562,2223,947,4454
1000203387,156348,14150,1977,963,9266
1000289873,141279,14248,8820,763,11203
1000253984,165094,11939,9649,984,1336
1000244810,192411,19012,3043,707,13017
1000289392,101006,14345,6248,772,6681
1000253968,153307,18868,5963,747,6337
1000244807,148088,15841,8509,800,10993
1000209706,157847,3176,1115,843,4276
1000203383,118388,7460,1272,987,14642
1000289341,120100,5488,9095,735,13934
1000261596,150581,3031,8234,720,1836
1000253965,159755,18254,1039,831,3460
1000240764,199811,19458,2844,835,8615
1000289315,155018,14739,5644,786,14920
1000264692,102444,15916,6305,988,8704
1000261591,144311,19973,2357,760,4907
1000288269,107240,8584,3311,962,5673
1000253958,132856,4134,7972,915,4107
1000287528,141564,10862,7174,847,3086
1000975969,165271,19154,2783,851,7884
1000287525,107380,13644,3486,902,4418
1000253952,138396,13116,7028,718,13196
1000235819,112600,13747,4838,918,5314
1000287361,107271,10102,8593,934,8924
1000253949,124564,7101,3439,910,11709
1000245926,195967,8881,6868,710,3341
1000235814,143144,9992,7137,855,6074
1000203137,102299,13964,2218,714,3905
1000288251,162250,18061,7311,705,7083
1000255263,126987,18571,5215,998,4609
1000245923,151810,16933,3490,722,14666
1000237296,162779,7033,5118,772,7997
1000203135,117442,16094,7149,764,3974
1000163144,133638,11497,8912,865,14003
1000245920,162893,11583,4986,746,7563
1000235822,192947,2993,1679,797,2149
1000228014,134555,5177,2391,909,4372
1000245918,168738,7783,9768,985,4146
1000235816,189672,5238,7589,806,14262
1000228423,182558,3759,8938,830,7170
1000163140,187546,15559,9699,815,2875
1000245915,119695,8058,4937,780,11723
1000235812,191714,6784,4983,884,3092
1000203129,111134,4646,9394,951,13368
1000163138,161380,7847,1128,766,6287
1000245410,125060,12086,3873,816,11597
1000235810,171996,14298,2252,868,8395
1000245404,195876,17145,9057,711,3425
1000235808,160376,14983,3737,892,13834
1000163134,184810,15336,8069,956,9753
1000975977,163406,15137,2593,803,6701
1000284560,171790,2048,9136,776,5199
1000256907,142898,10484,9429,757,8033
1000245912,139037,19106,1294,973,2180
1000237308,137515,11929,6673,746,4908
1000227802,105409,7231,9067,741,11530
1001607908,192559,14130,8817,792,4128
1000267077,111611,7835,3795,712,8982
1000245910,150040,9307,5621,951,10925
1000237305,173738,19920,8067,816,10782
1000227799,132466,16551,9438,755,2482
1000203121,198916,12681,5267,894,9658
1001607906,148140,15278,3892,899,9884
1000975974,193986,14485,9888,943,1607
1000267074,154298,11068,2940,701,1897
1000237302,183577,6458,9998,996,6522
1000227792,132316,11542,8141,957,14683
1000163128,145114,9489,5033,821,2519
1001607904,141696,3152,2286,864,12325
1000285389,179361,2831,3151,996,1871
1000256897,126428,16817,5408,810,8017
1000237299,149369,7666,6525,745,9465
1000227790,139233,17828,7126,760,8589
1000203381,198359,8648,6567,946,1527
1000163126,116663,3425,8960,849,7132
1001607902,166884,19511,5881,930,8492
1000235806,101826,14915,6306,995,14389
1000227788,156953,11220,3669,701,7371
1000203379,112785,5031,8968,868,2411
1001605189,170630,13939,9371,894,11557
1000235783,163497,15141,7535,969,4267
1000227786,176460,3166,8825,920,9975
1000203377,122540,7274,5060,793,7175
1001605187,172954,5260,8412,925,12647
1000235777,171476,5180,9272,791,7821
1000227784,140985,16446,9711,853,9683
1000203375,134081,4886,3149,939,3070
1001607446,100499,12135,8742,798,9395
1000235771,104498,13535,6586,960,14062
1000231418,175552,10603,1426,762,12212
1000203117,171703,12530,4457,790,10705
1001607444,165660,5542,1920,882,9633
1000237242,184996,6884,7903,884,8961
1000231423,142251,19739,2576,998,8139
1000227779,112350,2293,6682,718,8067
1001605185,154492,2998,5853,944,11505
1000256876,113086,8172,4564,718,10802
1000235780,179805,16753,3311,843,13115
1000227777,163044,9365,7728,777,6163
1001605183,153486,5470,3201,885,4444
1000235774,186642,2678,6685,748,10763
1000231414,123216,8552,2950,973,1581
1000227775,142366,19620,3266,733,5502
1001605181,156851,4149,9364,976,6796
1000245413,115301,9775,3939,718,9283
1000237244,183031,11228,3296,714,13213
1000231412,150207,3177,1767,980,4600
1000228372,146308,5510,3662,828,4025
1001607442,145655,10833,4654,975,8317
1000256260,144501,15830,1304,801,14328
1000245407,127789,17309,7919,701,12670
1000237238,108625,17545,5646,908,8980
1000228369,164897,19221,7834,838,10738
1001605179,198694,18117,6884,807,2316
1000245401,148691,5450,8643,895,11738
1000237809,179744,2047,4749,834,11597
1000235765,152210,15477,3683,708,5363
1000228363,181788,8357,9012,832,9261
1001605177,134344,8869,4565,709,12998
1000245398,150866,2622,9334,706,5125
1000237234,113367,12612,2918,723,13088
1000230461,127793,18152,1712,909,8469
1000227764,182488,2563,4991,866,7687
1001605175,136028,4277,9160,984,5975
1000245395,174217,19000,3934,786,6122
1000235762,128263,12747,3902,731,5946
1001605173,155710,12208,7258,910,11851
1000245907,185089,9533,6383,909,5240
1000235756,173624,8797,7550,760,5079
1000227761,118767,5713,3961,870,4974
1001605171,159953,11607,5599,783,12224
1000245904,112126,19212,8857,771,14706
1000235753,167397,10373,8253,706,8192
1000227757,110471,10024,4967,789,3093
1001607440,186492,9155,7069,740,13300
1000237223,120582,4628,4060,800,13711
1000228603,141758,10627,8807,723,3177
1001607438,101619,5895,1314,801,4978
1000237906,107968,19908,8226,901,12587
1000237231,126592,12554,2031,908,6875
1001607436,108550,9256,1797,780,4267
1000238381,156230,19321,4726,750,11519
1000235759,161511,10440,6827,966,11222
1000228435,176123,15651,1926,933,7280
1001607434,124346,2630,7925,734,7248
1000975414,155284,3235,7310,800,6611
1000282751,148065,19354,7639,714,1278
1000237904,141974,14653,1106,779,3683
1000237227,182737,5014,7607,935,9765
1000228599,172353,11965,5869,794,5554
1001607432,108491,4954,4148,822,7611
1000237902,116559,11417,5286,722,12388
1000235751,154840,12039,1360,711,2437
1000237900,110150,11974,7672,993,1289
1000237148,174064,7066,2271,732,13950
1000228590,146483,8502,6962,725,14686
1000237144,132707,16046,3240,960,10260
1000282740,113269,16249,4495,988,7609
1000235722,150447,18982,5634,848,8835
1000235720,129452,12694,1413,909,1472
1000230458,116106,7418,9794,712,2385
1000228583,174833,3529,4626,865,7930
1000282712,173662,15060,3971,715,3896
1000237139,158376,9076,8598,858,12260
1000230455,131633,2866,5223,866,14463
1000238363,100695,17653,2320,749,12825
1000237136,181944,2480,5186,756,8194
1000228022,190972,18297,3454,896,12551
1000238361,115264,9154,4413,740,7159
1000228020,127608,8264,5744,980,1930
1000238359,152217,3395,9820,818,8549
1000237216,167928,10698,3371,847,7100
1000228018,189268,11389,5652,802,10925
1000263975,197741,9190,3217,793,13621
1000238357,127930,16399,7360,986,12801
1000237214,136779,14801,3705,997,4406
1000228016,121228,9573,1582,983,7529
1000282719,172207,15407,4835,827,13845
1000238355,143316,4693,9512,712,5158
1000236834,153322,4480,4976,734,11563
1000228011,145754,9799,9237,914,13175
1000238353,116832,7367,4814,900,6872
1000235717,147576,9212,1780,884,1608
1000228419,145571,18819,4220,897,11990
1000282705,172762,8696,8255,942,12907
1000235714,129009,2259,9487,864,2003
1000228416,197335,2738,9829,850,10771
1000202202,111730,17140,8171,702,7585
1000202200,154942,11509,4691,701,1517
1000255619,138080,12422,9446,710,9409
1000228405,140094,4928,4660,967,4123
1000202196,115481,6487,9143,862,7443
1000235704,143333,5834,6224,756,2289
1000255247,187573,4283,1246,773,1708
1000235702,144689,8092,7953,967,11916
1000228400,171497,10459,5202,956,8122
1000202192,190833,7577,1120,913,13672
1000282678,180844,4163,9641,782,8092
1000230337,107986,6695,5392,908,10506
1000228396,170176,4859,8390,710,2099
1000202190,183768,15295,4357,755,4800
1000207826,172775,13056,6899,799,8184
1000202188,151952,6128,6751,741,6027
1000282672,130989,9618,3320,769,8553
1000256247,102083,16569,5432,967,3775
1000255612,100765,14513,1432,819,2340
1000228391,145561,3311,2219,974,5629
1000202186,197639,14897,5723,833,12984
1000274220,149293,10685,7063,700,12396
1000228388,106914,17170,4827,745,10266
1000202184,114941,12836,9658,887,12947
1000255252,189924,8049,3862,803,11066
1000543406,185042,19674,4749,831,5714
1000255250,185184,5085,2385,744,9455
1000227797,127175,14704,6673,759,9926
1000202180,105755,3494,1372,745,3878
1000282313,115604,14861,7788,960,6402
1000230323,169497,2130,2799,972,8702
1000202178,196022,9378,8995,778,5695
1000235686,147969,7171,4885,741,9197
1000228376,120977,3401,8604,805,1801
1000282310,108501,17158,4894,970,9270
1000227773,133897,7023,6527,830,7796
1000261094,167794,14887,4981,823,6014
1000235682,123714,5988,8388,754,2319
1000230331,151283,12132,5222,712,9594
1000261091,145318,3661,2084,790,7687
1000235680,190270,10942,2297,875,1804
1000228366,165792,10775,8748,948,5284
1000263399,173835,4446,5882,944,14357
1000235678,177419,3569,1319,797,4198
1000227769,168637,17396,8985,810,14032
1000263396,105029,7303,5144,925,11723
1000228358,190672,11366,3201,827,12604
1000535977,168722,19110,9195,883,11371
1000280268,127946,19698,7699,917,8903
1000228350,159366,6191,8279,702,3036
1000287171,102028,16597,8761,849,4380
1000228347,169092,19103,8127,700,8648
1000286052,178430,10162,5687,808,14225
1000274178,185434,12992,3796,789,13885
1000228342,166351,12645,3529,962,1236
1000287148,181135,5991,1932,945,2727
1000282628,197300,19000,6637,990,2905
1000263413,191547,5662,9234,969,13830
1000228339,143596,10193,4130,772,10971
1000202174,101874,8835,8652,770,3242
1000287145,142910,18883,8429,881,10809
1000262990,179991,9771,8409,773,10012
1000235660,126481,18391,2687,965,3299
1000202172,106694,8991,1783,791,14744
1000262987,132925,19679,7832,825,14980
1000236148,184868,2671,8181,716,1640
1000202170,185740,19941,9946,828,9416
1000287139,141845,11966,8718,806,2588
1000263410,128806,3025,3377,796,3238
1000236182,123473,9924,7392,852,1393
1000230197,177306,5890,5404,864,13723
1000228333,170528,15889,6244,886,10014
1000202168,163260,15270,6553,878,1790
1000263407,190027,6102,2334,894,8125
1000236173,176597,2015,7330,786,1546
1000228331,173530,18447,7562,744,4460
1000202164,172559,15488,4281,857,13758
1000263404,149261,13394,3645,801,13816
1000256184,153116,4363,1679,929,10448
1000236170,181838,12330,9927,842,10007
1000228329,134154,7764,5275,725,11743
1000202162,149310,8600,9999,730,3246
1000263402,151283,15129,8662,836,6356
1000261308,166761,9610,1791,975,7082
1000236167,150174,12473,1420,734,12387
1000202160,180242,5093,7182,998,3422
1000282302,163610,9931,3794,935,6673
1000262984,139648,9201,2339,968,4661
1000236164,110211,11806,6603,717,2269
1000227747,116548,10564,5323,743,6661
1000207536,144243,12651,7527,728,12767
1000202158,152503,6554,3388,716,4727
1000262980,156601,14350,5465,796,5039
1000254920,142707,19328,7501,808,9693
1000236161,123796,14202,9135,934,14468
1000228319,144180,7679,3302,844,6708
1000202156,112433,17076,1654,784,3493
1000282630,143151,19325,5797,846,9321
1000262976,108451,14368,2562,776,8042
1000256182,121805,8529,2941,937,9133
1000227741,147871,17003,5209,721,4618
1000202154,150346,9923,4482,965,13177
1000256174,194061,18247,7476,708,14993
1000254891,153249,3922,9905,862,7782
1000228313,165056,4177,3028,761,7803
1000202152,169420,4634,6114,809,6140
1000254888,182569,6842,2781,925,4916
1000228310,165625,3320,2691,873,2164
1000202150,178940,11435,5315,839,8188
1000254885,149583,16200,6144,796,2715
1000239831,133522,19511,4981,887,10140
1000235657,121597,16647,7928,852,3050
1000227739,133198,12332,7993,820,8441
1000202148,171260,12824,5257,777,1888
1000254880,152936,16085,8036,872,4601
1000239828,181802,2643,4247,860,10614
1000236145,112446,18702,5539,779,2962
1000202176,189742,15901,1690,997,9268
1000254878,136157,2567,6060,809,14474
1000245746,143489,17953,9684,880,4269
1000239819,100409,10726,4432,704,14354
1000236142,131394,6510,1449,720,9225
1000202745,108587,19930,9968,736,4781
1000282269,133629,5844,9035,733,13358
1000255104,144318,18577,2282,785,8183
1000245744,147084,9290,2518,952,11793
1000240233,114890,14478,3922,909,5876
1000202146,138875,3837,9531,825,1427
1000254925,101289,19465,4709,716,8551
1000245220,142543,6903,3427,883,6454
1000240239,152325,7516,5767,925,12408
1000238285,198091,2526,2391,850,14925
1000236135,131927,15473,2740,970,13491
1000202731,183850,13846,9996,714,6934
1000245742,182761,17389,1154,961,2210
1000240236,134296,8485,2262,936,11536
1000238283,127862,15026,1829,774,12816
1000236132,199639,3634,3486,721,11913
1000230113,196964,19838,8382,793,11103
1000286056,171706,17485,9716,910,1409
1000254894,103232,4386,5983,989,7017
1000245216,156181,3900,3884,835,2664
1000239817,119824,7594,2550,877,6984
1000236099,169534,2719,7122,710,11576
1000282275,157206,10490,1245,832,5858
1000255156,130587,7213,3714,702,1204
1000240229,155401,7779,2253,806,2572
1000235593,141985,19561,5131,861,13724
1000270660,107970,11467,8634,917,7238
1000254883,111774,10979,7878,758,12248
1000245740,182789,17653,6993,832,2678
1000239815,140865,4977,7582,841,11385
1000227487,187725,9361,8132,989,3212
1000282603,160477,19581,9447,819,7767
1000270248,132406,11221,9303,878,10125
1000255152,141091,15709,1817,964,5133
1000245736,195081,5806,7741,711,3831
1000240226,192196,3042,2843,840,10530
1000237733,146848,13879,8880,861,12771
1000229470,177702,13057,5625,765,13764
1000227484,183288,6552,7582,873,5661
1000256060,141409,10633,4047,968,4207
1000254875,196693,14584,1917,895,3150
1000245214,134614,4836,7370,723,3606
1000238273,104988,2400,7656,847,5018
1000230015,179060,17991,1945,900,5672
1000227481,105534,14618,9265,860,8035
1000207409,183390,8815,1121,938,13675
1000535455,100592,2933,5426,705,3155
1000239702,184949,4651,2587,848,4731
1000229453,199539,2429,5641,722,1288
1000227709,111138,6898,9659,718,9860
1000207407,154583,9837,7873,847,5306
1000239699,131100,2740,8825,963,10337
1000236077,115388,5869,9342,766,14250
1000229427,112199,7320,4313,743,13090
1000207405,137722,8802,2520,812,4548
1000240106,120477,8905,6808,848,10971
1000236074,147174,16981,9374,813,7012
1000229424,129054,15848,4773,724,5260
1000227682,122112,19148,3657,732,8323
1000207403,188428,5001,4619,786,8751
1000263270,171609,15425,7000,737,1750
1000254860,168529,19258,5560,749,1223
1000240103,193209,9080,9963,960,6360
1000237731,179315,8358,6710,893,11063
1000236129,100993,3573,6368,792,10901
1000229421,110505,11469,5278,823,11744
1000227680,143070,13740,2405,810,5053
1000207401,178594,10471,3943,746,7970
1000262920,148638,16177,5943,916,6918
1000256179,104874,17486,1656,896,11091
1000240100,131316,15742,7668,932,1881
1000236102,152464,2290,3695,736,10995
1000230008,186597,7196,7961,916,3155
1000227474,146875,4614,2710,980,5973
1000207399,189518,19268,7469,834,7250
1000256176,151138,7571,3754,807,14441
1000240097,170027,6106,2095,862,13552
1000230005,119448,15493,6016,782,10564
1000235578,145194,18277,6067,931,5096
1000230002,147232,12686,9239,718,12883
1000228326,156534,16729,1195,914,7650
1000207395,177342,2068,1206,855,6461
1000282192,150290,15192,7690,830,5126
1000246967,184191,9163,2644,878,7506
1000235576,101992,11368,5470,992,4883
1000229419,118234,7440,6094,933,9872
1000207393,165014,2520,6335,878,5426
1000246452,132915,4116,6383,968,2762
1000239648,185647,14787,6615,764,1985
1000235574,123967,4537,6501,995,4010
1000229998,170034,14540,5530,915,7765
1000228324,104177,19411,1169,745,12149
1000207391,138621,14064,2606,796,11865
1000239645,137084,14464,4941,706,5738
1000229995,195268,10713,7588,802,14244
1000228317,155641,2172,5334,775,7609
1000254821,196775,15681,9514,838,10343
1000229993,168137,9983,4849,846,9166
1000227743,175575,10546,2399,959,7766
1000270154,191367,11514,5981,970,9135
1000265955,130695,6365,4451,758,11191
1000229991,120545,6538,2843,943,7466
1000227737,140002,14058,6118,891,1600
1000207385,145665,3126,1729,923,9016
1000270152,172180,2609,2968,937,2299
1000239525,163311,5556,3863,733,4202
1000229413,160099,5746,4184,855,8775
1000207383,175373,7849,7905,859,9146
1000270150,114438,5740,2802,882,12763
1000239522,191894,5121,7034,889,6917
1000229410,163302,10735,6975,762,7459
1000227732,177171,14829,4642,804,8319
1000207381,186963,19807,5985,877,2151
1000261001,183618,9534,9237,751,7349
1000239519,164581,9415,4421,867,14834
1000235321,165831,10706,7568,821,6164
1000229405,102366,3307,8991,912,2510
1000227729,149959,10590,4765,774,11746
1000207379,131806,2278,3143,966,12633
1000257878,174360,8966,3733,767,7768
1000239509,185603,5405,6716,951,3842
1000229402,192118,17191,3868,851,11153
1000227726,160910,7057,6174,791,5071
1000207377,169887,14673,8037,761,1624
1000193615,126890,10334,2972,935,2637
1000239619,140785,3751,2513,953,6600
1000229989,102646,17909,1270,922,13138
1000227723,118369,5922,6254,741,2387
1000205061,166091,18289,4780,854,11200
1000193076,150645,18946,2962,892,7019
1000260993,164080,11669,1930,942,13405
1000257871,105252,15410,9131,746,11472
1000239615,177441,9989,1329,841,11915
1000237623,136021,13510,7194,947,12617
1000229376,124736,10032,7553,732,4541
1000227720,146017,19496,1437,844,10707
1000205059,179222,17874,1140,857,12540
1000239516,172512,14179,3409,919,7003
1000237619,145712,10450,2556,773,10077
1001610688,133150,6204,8950,878,10950
1001222413,143455,4859,1360,822,3230
1000254801,119573,14180,4404,741,13022
1000245173,187227,17924,1168,903,8671
1001220526,180901,14492,4181,826,2339
1000534961,125557,6131,8997,906,3027
1000254795,101572,18180,9282,769,8293
1000245170,155395,15000,4503,747,12176
1001222411,117356,14620,8501,969,14590
1000534959,198891,2543,8033,971,7525
1000254791,181177,11545,6368,802,1414
1000245167,190412,18099,6119,745,4724
1000189308,117558,2657,1439,715,5052
1001222402,166833,14412,7970,773,14051
1000534957,176461,10347,9502,891,12812
1000245164,162290,15227,7007,917,9065
1000227698,116638,3461,3286,968,9387
1001610682,116205,5275,8086,725,14135
1000534955,198607,9514,2103,878,3612
1000255957,194928,6774,3543,980,8460
1000245161,147065,17849,4575,894,1676
1000227695,170197,7617,4419,981,2630
1000207365,135765,6894,1145,831,13747
1000534953,169649,19117,6582,734,10947
1000255955,182885,13408,5774,886,2903
1000245155,140604,2066,8966,986,12497
1000227692,121582,18778,8501,821,7804
1000534951,185845,6506,7434,986,10167
1000255498,166599,19318,3018,796,10342
1000254495,128271,12353,3436,781,6494
1000245704,191408,19802,9149,946,8448
1000534949,141025,2675,8394,833,11888
1000255935,160790,6119,4381,833,11942
1000254493,149323,3555,7255,984,10132
1000245701,187147,4574,9163,943,4328
1000534947,149739,11611,4457,945,10250
1000255494,156121,17859,8251,939,9804
1000254809,144499,3555,8494,849,5012
1000245699,165192,5950,7530,949,3548
1000239474,186511,9746,9225,977,13050
1000255933,176564,11223,1599,815,13284
1000254489,125979,19863,9261,847,11336
1001617936,154011,18481,4337,843,3489
1001220450,199858,4944,6069,883,2026
1000255931,178541,6947,8453,978,10245
1001617934,156919,19200,4213,947,5072
1000255485,134722,9701,3997,758,11093
1000245663,163468,6011,2672,845,10524
1001617932,104641,8644,4584,973,13276
1000534963,143830,5822,1655,763,10604
1000255482,150947,10968,5371,785,6892
1000254484,176953,4967,3152,920,2025
1001617930,139285,2902,2457,819,6104
1001617928,154125,3975,6582,924,2619
1001220433,150112,5903,2022,779,1514
1000255884,109564,8771,5280,945,10674
1000254477,117222,15988,3814,786,9429
1000245706,183547,12524,5063,806,3759
1001617926,134736,18116,4639,786,12264
1001220431,142196,14650,4581,773,3163
1000254473,125582,11447,5148,707,11193
1000245147,119974,7015,4619,812,4189
1001617924,152929,17953,2362,717,7242
1001220429,188927,4260,6788,989,14964
1000254470,140171,3345,8707,827,3194
1000184097,154236,5662,2123,888,6290
1001617922,182972,14324,2352,983,3631
1001221415,157831,11970,2971,926,9388
1000255878,174465,16309,6759,797,10837
1001617920,134146,5285,5048,721,6870
1000255468,126719,8099,2318,922,9047
1000246813,169345,9410,9496,987,9058
1001617918,171962,3121,6748,968,9192
1000255464,179819,18125,5013,842,3953
1001617916,183933,9047,3421,740,9387
1001610840,104301,11678,3868,964,6588
1001221428,153697,10169,2961,917,14427
1000254718,190244,3900,2194,940,2397
1001617914,172542,10493,8752,757,11596
1001610838,119920,7481,1785,730,8947
1000254763,183039,9176,5448,771,9899
1001617912,194906,9625,7981,840,10236
1001220437,187268,8111,9285,963,10053
1001617910,177425,16961,9839,920,11979
1001610834,164237,17498,2848,876,6676
1001221422,148407,9122,9019,879,14913
1000254756,148790,2817,9943,963,4396
1001617908,100726,4129,3695,720,11772
1001221418,168656,13917,4662,860,5110
1000254751,126539,7905,4292,730,2571
1001617906,130478,2836,9671,907,8787
1001610832,144072,14629,1760,755,10576
1000228564,167302,9819,3080,977,2675
1000181191,140637,18284,1365,974,2689
1001617904,151479,5104,6165,958,2698
1000254746,147444,16367,2683,719,5194
1000228560,125278,12329,1989,964,12224
1001618406,188333,16446,6222,773,11770
1001610828,199701,12130,7099,770,9479
1000254486,164053,3870,2263,853,1921
1001618404,162618,15472,7145,779,8676
1001610824,172883,15226,1552,762,2923
1000228530,123486,2328,8048,781,10332
1001618402,124192,2606,1662,976,5572
1000254482,199451,2140,5318,701,11074
1000228527,185592,12700,1978,770,9743
1001617902,130179,18348,9852,860,4604
1001610818,130806,17184,3422,872,7802
1001596011,126145,9793,6316,901,13091
1000255973,193523,18617,7314,749,9735
1000254466,109824,6537,2556,774,3652
1000228692,128648,16648,8570,901,2249
1000180229,105947,18300,6201,762,2748
1001617412,138139,7511,1457,884,9801
1001610806,121383,17476,1424,736,11067
1001220413,141650,3358,1399,703,4090
1000254463,138236,2629,3365,740,8229
1000246320,135041,12082,9523,954,9710
1000228522,119456,9676,7769,846,14441
1001617410,101031,7522,8129,907,6807
1001220410,145351,13404,5932,955,10435
1000254730,171358,5033,9306,876,14083
1000246317,119632,18615,6580,791,11595
1001617408,170024,14703,8790,716,11026
1001220407,146415,7705,5343,853,14565
1000254725,176056,9625,8365,830,8189
1000246787,105443,5004,1607,886,13825
1001617406,183764,15025,8101,831,6360
1001612548,199395,15881,4242,991,10386
1001220902,153109,15450,7059,834,11264
1000255952,121183,6376,7879,912,5006
1000254459,109413,5245,2177,983,8994
1001617404,163221,12811,1969,897,11249
1001610796,151708,11846,4408,815,12459
1001213406,117609,18039,2402,966,2901
1000255949,179650,17151,6690,812,2298
1000254453,184394,11464,6543,922,5660
1001617402,145406,4156,9262,764,13052
1001212908,196656,2338,8331,895,7680
1000255946,184821,14505,2782,763,9241
1000254646,173851,13953,1925,952,14832
1001616944,161994,17513,7137,898,1954
1001612542,167060,14592,2657,863,13920
1001212906,183968,19889,6969,834,13305
1000255943,169166,14573,5200,900,2824
1000254644,131576,4901,4238,702,9087
1001616942,167436,18173,7062,891,8288
1001612540,119553,13919,5489,784,3368
1001212904,134120,6503,9835,977,8446
1000255940,118828,6733,9232,730,6202
1001616446,182914,3177,8210,927,7632
1001212902,182586,19044,9265,779,14003
1000255937,160121,9153,2449,721,12213
1000254638,129680,4067,7605,793,1420
1000177259,199756,10170,6045,939,7843
1001616444,139600,11407,1522,913,3417
1001612536,196176,15652,7987,876,8561
1000255490,145170,9702,5810,776,12200
1000177257,195814,8829,6860,995,11176
1001616940,145677,15611,1859,715,6801
1001601442,196648,10509,5562,841,5367
1000255488,136002,10062,9937,954,10913
1001616442,148012,11372,6421,845,3821
1001612534,172438,2243,9193,840,3463
1000255480,181517,11386,8602,844,12589
1000254631,192076,11685,3121,999,5184
1001616938,179557,7879,5208,788,14143
1000255925,193076,3755,7669,837,9271
1001616440,118723,13422,9805,734,7557
1000255922,137098,8789,2153,730,9389
1001616902,143808,11630,6607,805,2615
1001211007,133830,6740,8995,755,13387
1000255478,135061,13286,5597,827,12293
1000254438,154483,7192,5681,765,14692
1001616424,195591,4334,8684,795,14565
1001612528,109664,9498,7247,937,12180
1001212434,141866,14422,3903,738,10485
1000255476,156102,11382,4523,958,9143
1001616422,108632,9993,5379,939,13746
1001598702,142922,18023,1748,830,5372
1001211003,115614,9324,6082,809,13367
1000255917,157576,4242,8015,766,9024
1000254622,188956,8686,9202,937,1744
1000255474,143096,12122,3802,737,3557
1001610772,165739,2118,6107,727,6197
1000255913,144526,12197,9848,999,6969
1001610506,198275,15458,4623,972,11763
1000255910,154480,17559,1255,832,4644
1000254605,116091,4011,8305,700,9503
1000203976,191299,5607,6073,890,10681
1001612518,125444,3509,6741,923,11285
1000283272,171384,13098,3769,718,5388
1000255904,170608,4373,8285,734,11043
1000204559,174159,10487,9812,704,6985
1001610500,123076,19842,2152,745,2985
1001206925,169301,16984,4172,924,14777
1000255901,162173,8840,8464,890,9073
1000254418,187824,8345,3259,719,5517
1000204557,112228,5270,2784,967,5517
1001610498,129188,17039,4233,873,6382
1000283274,150359,14799,6115,983,11141
1000255898,107286,13393,7969,798,8372
1000203974,134895,3020,7354,904,5898
1001615910,159147,18550,1278,940,2542
1000532410,129554,18278,9815,708,13167
1000283269,122641,12952,8759,970,7261
1000255895,100747,12835,6502,731,8834
1000254096,132745,15102,7647,941,2089
1000204555,177045,17249,8717,759,8594
1001615908,156676,3996,2039,911,13803
1001610494,189259,13953,6460,988,9939
1000532407,149539,15676,6112,996,7663
1000283266,107968,18823,6293,983,10773
