dt,tclass,month_1,month_2,month_3,month_4,month_5,month_6
1001607414,A2,229,229,229,229,229,229
1001607414,A3,229,229,229,229,229,229
1001603497,R2SP,118,118,118,118,118,118
1001603497,R2TP,118,118,118,118,118,118
1001603497,C1SP,118,118,118,118,118,118
1001603497,C1TP,118,118,118,118,118,118
1001603497,D1,118,118,118,118,118,118
1001603497,D2,118,118,118,118,118,118
1001603497,D3,118,118,118,118,118,118
1001603497,A1,118,118,118,118,118,118
1001603497,A2,118,118,118,118,118,118
1001603497,A3,118,118,118,118,118,118
1001602161,R2SP,474,474,474,474,474,474
1001602161,R2TP,474,474,474,474,474,474
1001602161,C1SP,474,474,474,474,474,474
1001602161,C1TP,474,474,474,474,474,474
1001602161,D1,474,474,474,474,474,474
1001602161,D2,474,474,474,474,474,474
1001602161,D3,474,474,474,474,474,474
1001602161,A1,474,474,474,474,474,474
1001602161,A2,474,474,474,474,474,474
1001602161,A3,474,474,474,474,474,474
1001600424,R2SP,55,55,55,55,55,55
1001600424,R2TP,55,55,55,55,55,55
1001600424,C1SP,55,55,55,55,55,55
1001600424,C1TP,55,55,55,55,55,55
1001600424,D1,55,55,55,55,55,55
1001600424,D2,55,55,55,55,55,55
1001600424,D3,55,55,55,55,55,55
1001600424,A1,55,55,55,55,55,55
1001600424,A2,55,55,55,55,55,55
1001600424,A3,55,55,55,55,55,55
1001597976,R2SP,263,263,263,263,263,263
1001597976,R2TP,263,263,263,263,263,263
1001597976,C1SP,263,263,263,263,263,263
1001597976,C1TP,263,263,263,263,263,263
1001597976,D1,263,263,263,263,263,263
1001597976,D2,263,263,263,263,263,263
1001597976,D3,263,263,263,263,263,263
1001597976,A1,263,263,263,263,263,263
1001597976,A2,263,263,263,263,263,263
1001597976,A3,263,263,263,263,263,263
1001597283,R2SP,440,440,440,440,440,440
1001597283,R2TP,440,440,440,440,440,440
1001597283,C1SP,440,440,440,440,440,440
1001597283,C1TP,440,440,440,440,440,440
1001597283,D1,440,440,440,440,440,440
1001597283,D2,440,440,440,440,440,440
1001597283,D3,440,440,440,440,440,440
1001597283,A1,440,440,440,440,440,440
1001597283,A2,440,440,440,440,440,440
1001597283,A3,440,440,440,440,440,440
1001597173,R2SP,391,391,391,391,391,391
1001597173,R2TP,391,391,391,391,391,391
1001597173,C1SP,391,391,391,391,391,391
1001597173,C1TP,391,391,391,391,391,391
1001597173,D1,391,391,391,391,391,391
1001597173,D2,391,391,391,391,391,391
1001597173,D3,391,391,391,391,391,391
1001597173,A1,391,391,391,391,391,391
1001597173,A2,391,391,391,391,391,391
1001597173,A3,391,391,391,391,391,391
1000287136,R2SP,348,348,348,348,348,348
1000287136,R2TP,348,348,348,348,348,348
1000287136,C1SP,348,348,348,348,348,348
1000287136,C1TP,348,348,348,348,348,348
1000287136,D1,348,348,348,348,348,348
1000287136,D2,348,348,348,348,348,348
1000287136,D3,348,348,348,348,348,348
1000287136,A1,348,348,348,348,348,348
1000287136,A2,348,348,348,348,348,348
1000287136,A3,348,348,348,348,348,348
1000283491,R2SP,338,338,338,338,338,338
1000283491,R2TP,338,338,338,338,338,338
1000283491,C1SP,338,338,338,338,338,338
1000283491,C1TP,338,338,338,338,338,338
1000283491,D1,338,338,338,338,338,338
1000283491,D2,338,338,338,338,338,338
1000283491,D3,338,338,338,338,338,338
1000283491,A1,338,338,338,338,338,338
1000283491,A2,338,338,338,338,338,338
1000283491,A3,338,338,338,338,338,338
1000266639,R2SP,263,263,263,263,263,263
1000266639,R2TP,263,263,263,263,263,263
1000266639,C1SP,263,263,263,263,263,263
1000266639,C1TP,263,263,263,263,263,263
1000266639,D1,263,263,263,263,263,263
1000266639,D2,263,263,263,263,263,263
1000266639,D3,263,263,263,263,263,263
1000266639,A1,263,263,263,263,263,263
1000266639,A2,263,263,263,263,263,263
1000266639,A3,263,263,263,263,263,263
1000256192,R2SP,343,343,343,343,343,343
1000256192,R2TP,343,343,343,343,343,343
1000256192,C1SP,343,343,343,343,343,343
1000256192,C1TP,343,343,343,343,343,343
1000256192,D1,343,343,343,343,343,343
1000256192,D2,343,343,343,343,343,343
1000256192,D3,343,343,343,343,343,343
1000256192,A1,343,343,343,343,343,343
1000256192,A2,343,343,343,343,343,343
1000256192,A3,343,343,343,343,343,343
1000230194,R2SP,53,53,53,53,53,53
1000230194,R2TP,53,53,53,53,53,53
1000230194,C1SP,53,53,53,53,53,53
1000230194,C1TP,53,53,53,53,53,53
1000230194,D1,53,53,53,53,53,53
1000230194,D2,53,53,53,53,53,53
1000230194,D3,53,53,53,53,53,53
1000230194,A1,53,53,53,53,53,53
1000230194,A2,53,53,53,53,53,53
1000230194,A3,53,53,53,53,53,53
1001607412,R2SP,413,413,413,413,413,413
1001607412,R2TP,413,413,413,413,413,413
1001607412,C1SP,413,413,413,413,413,413
1001607412,C1TP,413,413,413,413,413,413
1001607412,D1,413,413,413,413,413,413
1001607412,D2,413,413,413,413,413,413
1001607412,D3,413,413,413,413,413,413
1001607412,A1,413,413,413,413,413,413
1001607412,A2,413,413,413,413,413,413
1001607412,A3,413,413,413,413,413,413
1001603495,R2SP,202,202,202,202,202,202
1001603495,R2TP,202,202,202,202,202,202
1001603495,C1SP,202,202,202,202,202,202
1001603495,C1TP,202,202,202,202,202,202
1001603495,D1,202,202,202,202,202,202
1001603495,D2,202,202,202,202,202,202
1001603495,D3,202,202,202,202,202,202
1001603495,A1,202,202,202,202,202,202
1001603495,A2,202,202,202,202,202,202
1001603495,A3,202,202,202,202,202,202
1001600418,R2SP,148,148,148,148,148,148
1001600418,R2TP,148,148,148,148,148,148
1001600418,C1SP,148,148,148,148,148,148
1001600418,C1TP,148,148,148,148,148,148
1001600418,D1,148,148,148,148,148,148
1001600418,D2,148,148,148,148,148,148
1001600418,D3,148,148,148,148,148,148
1001600418,A1,148,148,148,148,148,148
1001600418,A2,148,148,148,148,148,148
1001600418,A3,148,148,148,148,148,148
1001598457,R2SP,326,326,326,326,326,326
1001598457,R2TP,326,326,326,326,326,326
1001598457,C1SP,326,326,326,326,326,326
1001598457,C1TP,326,326,326,326,326,326
1001598457,D1,326,326,326,326,326,326
1001598457,D2,326,326,326,326,326,326
1001598457,D3,326,326,326,326,326,326
1001598457,A1,326,326,326,326,326,326
1001598457,A2,326,326,326,326,326,326
1001598457,A3,326,326,326,326,326,326
1001596354,R2SP,268,268,268,268,268,268
1001596354,R2TP,268,268,268,268,268,268
1001596354,C1SP,268,268,268,268,268,268
1001596354,C1TP,268,268,268,268,268,268
1001596354,D1,268,268,268,268,268,268
1001596354,D2,268,268,268,268,268,268
1001596354,D3,268,268,268,268,268,268
1001596354,A1,268,268,268,268,268,268
1001596354,A2,268,268,268,268,268,268
1001596354,A3,268,268,268,268,268,268
1001597171,R2SP,435,435,435,435,435,435
1001597171,R2TP,435,435,435,435,435,435
1001597171,C1SP,435,435,435,435,435,435
1001597171,C1TP,435,435,435,435,435,435
1001597171,D1,435,435,435,435,435,435
1001597171,D2,435,435,435,435,435,435
1001597171,D3,435,435,435,435,435,435
1001597171,A1,435,435,435,435,435,435
1001597171,A2,435,435,435,435,435,435
1001597171,A3,435,435,435,435,435,435
1000286016,R2SP,112,112,112,112,112,112
1000286016,R2TP,112,112,112,112,112,112
1000286016,C1SP,112,112,112,112,112,112
1000286016,C1TP,112,112,112,112,112,112
1000286016,D1,112,112,112,112,112,112
1000286016,D2,112,112,112,112,112,112
1000286016,D3,112,112,112,112,112,112
1000286016,A1,112,112,112,112,112,112
1000286016,A2,112,112,112,112,112,112
1000286016,A3,112,112,112,112,112,112
1000284177,R2SP,159,159,159,159,159,159
1000284177,R2TP,159,159,159,159,159,159
1000284177,C1SP,159,159,159,159,159,159
1000284177,C1TP,159,159,159,159,159,159
1000284177,D1,159,159,159,159,159,159
1000284177,D2,159,159,159,159,159,159
1000284177,D3,159,159,159,159,159,159
1000284177,A1,159,159,159,159,159,159
1000284177,A2,159,159,159,159,159,159
1000284177,A3,159,159,159,159,159,159
1000258058,R2SP,474,474,474,474,474,474
1000258058,R2TP,474,474,474,474,474,474
1000258058,C1SP,474,474,474,474,474,474
1000258058,C1TP,474,474,474,474,474,474
1000258058,D1,474,474,474,474,474,474
1000258058,D2,474,474,474,474,474,474
1000258058,D3,474,474,474,474,474,474
1000258058,A1,474,474,474,474,474,474
1000258058,A2,474,474,474,474,474,474
1000258058,A3,474,474,474,474,474,474
1000230192,R2SP,247,247,247,247,247,247
1000230192,R2TP,247,247,247,247,247,247
1000230192,C1SP,247,247,247,247,247,247
1000230192,C1TP,247,247,247,247,247,247
1000230192,D1,247,247,247,247,247,247
1000230192,D2,247,247,247,247,247,247
1000230192,D3,247,247,247,247,247,247
1000230192,A1,247,247,247,247,247,247
1000230192,A2,247,247,247,247,247,247
1000230192,A3,247,247,247,247,247,247
1001607410,R2SP,329,329,329,329,329,329
1001607410,R2TP,329,329,329,329,329,329
1001607410,C1SP,329,329,329,329,329,329
1001607410,C1TP,329,329,329,329,329,329
1001607410,D1,329,329,329,329,329,329
1001607410,D2,329,329,329,329,329,329
1001607410,D3,329,329,329,329,329,329
1001607410,A1,329,329,329,329,329,329
1001607410,A2,329,329,329,329,329,329
1001607410,A3,329,329,329,329,329,329
1001603493,R2SP,272,272,272,272,272,272
1001603493,R2TP,272,272,272,272,272,272
1001603493,C1SP,272,272,272,272,272,272
1001603493,C1TP,272,272,272,272,272,272
1001603493,D1,272,272,272,272,272,272
1001603493,D2,272,272,272,272,272,272
1001603493,D3,272,272,272,272,272,272
1001603493,A1,272,272,272,272,272,272
1001603493,A2,272,272,272,272,272,272
1001603493,A3,272,272,272,272,272,272
1001600416,R2SP,106,106,106,106,106,106
1001600416,R2TP,106,106,106,106,106,106
1001600416,C1SP,106,106,106,106,106,106
1001600416,C1TP,106,106,106,106,106,106
1001600416,D1,106,106,106,106,106,106
1001600416,D2,106,106,106,106,106,106
1001600416,D3,106,106,106,106,106,106
1001600416,A1,106,106,106,106,106,106
1001600416,A2,106,106,106,106,106,106
1001600416,A3,106,106,106,106,106,106
1001597974,R2SP,63,63,63,63,63,63
1001597974,R2TP,63,63,63,63,63,63
1001597974,C1SP,63,63,63,63,63,63
1001597974,C1TP,63,63,63,63,63,63
1001597974,D1,63,63,63,63,63,63
1001597974,D2,63,63,63,63,63,63
1001597974,D3,63,63,63,63,63,63
1001597974,A1,63,63,63,63,63,63
1001597974,A2,63,63,63,63,63,63
1001597974,A3,63,63,63,63,63,63
1001597281,R2SP,416,416,416,416,416,416
1001597281,R2TP,416,416,416,416,416,416
1001597281,C1SP,416,416,416,416,416,416
1001597281,C1TP,416,416,416,416,416,416
1001597281,D1,416,416,416,416,416,416
1001597281,D2,416,416,416,416,416,416
1001597281,D3,416,416,416,416,416,416
1001597281,A1,416,416,416,416,416,416
1001597281,A2,416,416,416,416,416,416
1001597281,A3,416,416,416,416,416,416
1001597169,R2SP,222,222,222,222,222,222
1001597169,R2TP,222,222,222,222,222,222
1001597169,C1SP,222,222,222,222,222,222
1001597169,C1TP,222,222,222,222,222,222
1001597169,D1,222,222,222,222,222,222
1001597169,D2,222,222,222,222,222,222
1001597169,D3,222,222,222,222,222,222
1001597169,A1,222,222,222,222,222,222
1001597169,A2,222,222,222,222,222,222
1001597169,A3,222,222,222,222,222,222
1000287130,R2SP,397,397,397,397,397,397
1000287130,R2TP,397,397,397,397,397,397
1000287130,C1SP,397,397,397,397,397,397
1000287130,C1TP,397,397,397,397,397,397
1000287130,D1,397,397,397,397,397,397
1000287130,D2,397,397,397,397,397,397
1000287130,D3,397,397,397,397,397,397
1000287130,A1,397,397,397,397,397,397
1000287130,A2,397,397,397,397,397,397
1000287130,A3,397,397,397,397,397,397
1000284173,R2SP,401,401,401,401,401,401
1000284173,R2TP,401,401,401,401,401,401
1000284173,C1SP,401,401,401,401,401,401
1000284173,C1TP,401,401,401,401,401,401
1000284173,D1,401,401,401,401,401,401
1000284173,D2,401,401,401,401,401,401
1000284173,D3,401,401,401,401,401,401
1000284173,A1,401,401,401,401,401,401
1000284173,A2,401,401,401,401,401,401
1000284173,A3,401,401,401,401,401,401
1000256724,R2SP,87,87,87,87,87,87
1000256724,R2TP,87,87,87,87,87,87
1000256724,C1SP,87,87,87,87,87,87
1000256724,C1TP,87,87,87,87,87,87
1000256724,D1,87,87,87,87,87,87
1000256724,D2,87,87,87,87,87,87
1000256724,D3,87,87,87,87,87,87
1000256724,A1,87,87,87,87,87,87
1000256724,A2,87,87,87,87,87,87
1000256724,A3,87,87,87,87,87,87
1000230200,R2SP,88,88,88,88,88,88
1000230200,R2TP,88,88,88,88,88,88
1000230200,C1SP,88,88,88,88,88,88
1000230200,C1TP,88,88,88,88,88,88
1000230200,D1,88,88,88,88,88,88
1000230200,D2,88,88,88,88,88,88
1000230200,D3,88,88,88,88,88,88
1000230200,A1,88,88,88,88,88,88
1000230200,A2,88,88,88,88,88,88
1000230200,A3,88,88,88,88,88,88
1001613456,R2SP,471,471,471,471,471,471
1001613456,R2TP,471,471,471,471,471,471
1001613456,C1SP,471,471,471,471,471,471
1001613456,C1TP,471,471,471,471,471,471
1001613456,D1,471,471,471,471,471,471
1001613456,D2,471,471,471,471,471,471
1001613456,D3,471,471,471,471,471,471
1001613456,A1,471,471,471,471,471,471
1001613456,A2,471,471,471,471,471,471
1001613456,A3,471,471,471,471,471,471
1001611404,R2SP,308,308,308,308,308,308
1001611404,R2TP,308,308,308,308,308,308
1001611404,C1SP,308,308,308,308,308,308
1001611404,C1TP,308,308,308,308,308,308
1001611404,D1,308,308,308,308,308,308
1001611404,D2,308,308,308,308,308,308
1001611404,D3,308,308,308,308,308,308
1001611404,A1,308,308,308,308,308,308
1001611404,A2,308,308,308,308,308,308
1001611404,A3,308,308,308,308,308,308
1001607408,R2SP,56,56,56,56,56,56
1001607408,R2TP,56,56,56,56,56,56
1001607408,C1SP,56,56,56,56,56,56
1001607408,C1TP,56,56,56,56,56,56
1001607408,D1,56,56,56,56,56,56
1001607408,D2,56,56,56,56,56,56
1001607408,D3,56,56,56,56,56,56
1001607408,A1,56,56,56,56,56,56
1001607408,A2,56,56,56,56,56,56
1001607408,A3,56,56,56,56,56,56
1001603491,R2SP,380,380,380,380,380,380
1001603491,R2TP,380,380,380,380,380,380
1001603491,C1SP,380,380,380,380,380,380
1001603491,C1TP,380,380,380,380,380,380
1001603491,D1,380,380,380,380,380,380
1001603491,D2,380,380,380,380,380,380
1001603491,D3,380,380,380,380,380,380
1001603491,A1,380,380,380,380,380,380
1001603491,A2,380,380,380,380,380,380
1001603491,A3,380,380,380,380,380,380
1001600414,R2SP,317,317,317,317,317,317
1001600414,R2TP,317,317,317,317,317,317
1001600414,C1SP,317,317,317,317,317,317
1001600414,C1TP,317,317,317,317,317,317
1001600414,D1,317,317,317,317,317,317
1001600414,D2,317,317,317,317,317,317
1001600414,D3,317,317,317,317,317,317
1001600414,A1,317,317,317,317,317,317
1001600414,A2,317,317,317,317,317,317
1001600414,A3,317,317,317,317,317,317
1001598453,R2SP,208,208,208,208,208,208
1001598453,R2TP,208,208,208,208,208,208
1001598453,C1SP,208,208,208,208,208,208
1001598453,C1TP,208,208,208,208,208,208
1001598453,D1,208,208,208,208,208,208
1001598453,D2,208,208,208,208,208,208
1001598453,D3,208,208,208,208,208,208
1001598453,A1,208,208,208,208,208,208
1001598453,A2,208,208,208,208,208,208
1001598453,A3,208,208,208,208,208,208
1001596352,R2SP,353,353,353,353,353,353
1001596352,R2TP,353,353,353,353,353,353
1001596352,C1SP,353,353,353,353,353,353
1001596352,C1TP,353,353,353,353,353,353
1001596352,D1,353,353,353,353,353,353
1001596352,D2,353,353,353,353,353,353
1001596352,D3,353,353,353,353,353,353
1001596352,A1,353,353,353,353,353,353
1001596352,A2,353,353,353,353,353,353
1001596352,A3,353,353,353,353,353,353
1001597167,R2SP,138,138,138,138,138,138
1001597167,R2TP,138,138,138,138,138,138
1001597167,C1SP,138,138,138,138,138,138
1001597167,C1TP,138,138,138,138,138,138
1001597167,D1,138,138,138,138,138,138
1001597167,D2,138,138,138,138,138,138
1001597167,D3,138,138,138,138,138,138
1001597167,A1,138,138,138,138,138,138
1001597167,A2,138,138,138,138,138,138
1001597167,A3,138,138,138,138,138,138
1000286007,R2SP,226,226,226,226,226,226
1000286007,R2TP,226,226,226,226,226,226
1000286007,C1SP,226,226,226,226,226,226
1000286007,C1TP,226,226,226,226,226,226
1000286007,D1,226,226,226,226,226,226
1000286007,D2,226,226,226,226,226,226
1000286007,D3,226,226,226,226,226,226
1000286007,A1,226,226,226,226,226,226
1000286007,A2,226,226,226,226,226,226
1000286007,A3,226,226,226,226,226,226
1000256190,R2SP,461,461,461,461,461,461
1000256190,R2TP,461,461,461,461,461,461
1000256190,C1SP,461,461,461,461,461,461
1000256190,C1TP,461,461,461,461,461,461
1000256190,D1,461,461,461,461,461,461
1000256190,D2,461,461,461,461,461,461
1000256190,D3,461,461,461,461,461,461
1000256190,A1,461,461,461,461,461,461
1000256190,A2,461,461,461,461,461,461
1000256190,A3,461,461,461,461,461,461
1000254923,R2SP,395,395,395,395,395,395
1000254923,R2TP,395,395,395,395,395,395
1000254923,C1SP,395,395,395,395,395,395
1000254923,C1TP,395,395,395,395,395,395
1000254923,D1,395,395,395,395,395,395
1000254923,D2,395,395,395,395,395,395
1000254923,D3,395,395,395,395,395,395
1000254923,A1,395,395,395,395,395,395
1000254923,A2,395,395,395,395,395,395
1000254923,A3,395,395,395,395,395,395
1000230189,R2SP,391,391,391,391,391,391
1000230189,R2TP,391,391,391,391,391,391
1000230189,C1SP,391,391,391,391,391,391
1000230189,C1TP,391,391,391,391,391,391
1000230189,D1,391,391,391,391,391,391
1000230189,D2,391,391,391,391,391,391
1000230189,D3,391,391,391,391,391,391
1000230189,A1,391,391,391,391,391,391
1000230189,A2,391,391,391,391,391,391
1000230189,A3,391,391,391,391,391,391
1001607406,R2SP,151,151,151,151,151,151
1001607406,R2TP,151,151,151,151,151,151
1001607406,C1SP,151,151,151,151,151,151
1001607406,C1TP,151,151,151,151,151,151
1001607406,D1,151,151,151,151,151,151
1001607406,D2,151,151,151,151,151,151
1001607406,D3,151,151,151,151,151,151
1001607406,A1,151,151,151,151,151,151
1001607406,A2,151,151,151,151,151,151
1001607406,A3,151,151,151,151,151,151
1001602142,R2SP,226,226,226,226,226,226
1001602142,R2TP,226,226,226,226,226,226
1001602142,C1SP,226,226,226,226,226,226
1001602142,C1TP,226,226,226,226,226,226
1001602142,D1,226,226,226,226,226,226
1001602142,D2,226,226,226,226,226,226
1001602142,D3,226,226,226,226,226,226
1001602142,A1,226,226,226,226,226,226
1001602142,A2,226,226,226,226,226,226
1001602142,A3,226,226,226,226,226,226
1001600412,R2SP,440,440,440,440,440,440
1001600412,R2TP,440,440,440,440,440,440
1001600412,C1SP,440,440,440,440,440,440
1001600412,C1TP,440,440,440,440,440,440
1001600412,D1,440,440,440,440,440,440
1001600412,D2,440,440,440,440,440,440
1001600412,D3,440,440,440,440,440,440
1001600412,A1,440,440,440,440,440,440
1001600412,A2,440,440,440,440,440,440
1001600412,A3,440,440,440,440,440,440
1001598445,R2SP,109,109,109,109,109,109
1001598445,R2TP,109,109,109,109,109,109
1001598445,C1SP,109,109,109,109,109,109
1001598445,C1TP,109,109,109,109,109,109
1001598445,D1,109,109,109,109,109,109
1001598445,D2,109,109,109,109,109,109
1001598445,D3,109,109,109,109,109,109
1001598445,A1,109,109,109,109,109,109
1001598445,A2,109,109,109,109,109,109
1001598445,A3,109,109,109,109,109,109
1001597279,R2SP,71,71,71,71,71,71
1001597279,R2TP,71,71,71,71,71,71
1001597279,C1SP,71,71,71,71,71,71
1001597279,C1TP,71,71,71,71,71,71
1001597279,D1,71,71,71,71,71,71
1001597279,D2,71,71,71,71,71,71
1001597279,D3,71,71,71,71,71,71
1001597279,A1,71,71,71,71,71,71
1001597279,A2,71,71,71,71,71,71
1001597279,A3,71,71,71,71,71,71
1001597165,R2SP,386,386,386,386,386,386
1001597165,R2TP,386,386,386,386,386,386
1001597165,C1SP,386,386,386,386,386,386
1001597165,C1TP,386,386,386,386,386,386
1001597165,D1,386,386,386,386,386,386
1001597165,D2,386,386,386,386,386,386
1001597165,D3,386,386,386,386,386,386
1001597165,A1,386,386,386,386,386,386
1001597165,A2,386,386,386,386,386,386
1001597165,A3,386,386,386,386,386,386
1000286005,R2SP,264,264,264,264,264,264
1000286005,R2TP,264,264,264,264,264,264
1000286005,C1SP,264,264,264,264,264,264
1000286005,C1TP,264,264,264,264,264,264
1000286005,D1,264,264,264,264,264,264
1000286005,D2,264,264,264,264,264,264
1000286005,D3,264,264,264,264,264,264
1000286005,A1,264,264,264,264,264,264
1000286005,A2,264,264,264,264,264,264
1000286005,A3,264,264,264,264,264,264
1000284167,R2SP,127,127,127,127,127,127
1000284167,R2TP,127,127,127,127,127,127
1000284167,C1SP,127,127,127,127,127,127
1000284167,C1TP,127,127,127,127,127,127
1000284167,D1,127,127,127,127,127,127
1000284167,D2,127,127,127,127,127,127
1000284167,D3,127,127,127,127,127,127
1000284167,A1,127,127,127,127,127,127
1000284167,A2,127,127,127,127,127,127
1000284167,A3,127,127,127,127,127,127
1000256187,R2SP,174,174,174,174,174,174
1000256187,R2TP,174,174,174,174,174,174
1000256187,C1SP,174,174,174,174,174,174
1000256187,C1TP,174,174,174,174,174,174
1000256187,D1,174,174,174,174,174,174
1000256187,D2,174,174,174,174,174,174
1000256187,D3,174,174,174,174,174,174
1000256187,A1,174,174,174,174,174,174
1000256187,A2,174,174,174,174,174,174
1000256187,A3,174,174,174,174,174,174
1000230187,R2SP,232,232,232,232,232,232
1000230187,R2TP,232,232,232,232,232,232
1000230187,C1SP,232,232,232,232,232,232
1000230187,C1TP,232,232,232,232,232,232
1000230187,D1,232,232,232,232,232,232
1000230187,D2,232,232,232,232,232,232
1000230187,D3,232,232,232,232,232,232
1000230187,A1,232,232,232,232,232,232
1000230187,A2,232,232,232,232,232,232
1000230187,A3,232,232,232,232,232,232
1001607404,R2SP,74,74,74,74,74,74
1001607404,R2TP,74,74,74,74,74,74
1001607404,C1SP,74,74,74,74,74,74
1001607404,C1TP,74,74,74,74,74,74
1001607404,D1,74,74,74,74,74,74
1001607404,D2,74,74,74,74,74,74
1001607404,D3,74,74,74,74,74,74
1001607404,A1,74,74,74,74,74,74
1001607404,A2,74,74,74,74,74,74
1001607404,A3,74,74,74,74,74,74
1001603487,R2SP,207,207,207,207,207,207
1001603487,R2TP,207,207,207,207,207,207
1001603487,C1SP,207,207,207,207,207,207
1001603487,C1TP,207,207,207,207,207,207
1001603487,D1,207,207,207,207,207,207
1001603487,D2,207,207,207,207,207,207
1001603487,D3,207,207,207,207,207,207
1001603487,A1,207,207,207,207,207,207
1001603487,A2,207,207,207,207,207,207
1001603487,A3,207,207,207,207,207,207
1001602130,R2SP,192,192,192,192,192,192
1001602130,R2TP,192,192,192,192,192,192
1001602130,C1SP,192,192,192,192,192,192
1001602130,C1TP,192,192,192,192,192,192
1001602130,D1,192,192,192,192,192,192
1001602130,D2,192,192,192,192,192,192
1001602130,D3,192,192,192,192,192,192
1001602130,A1,192,192,192,192,192,192
1001602130,A2,192,192,192,192,192,192
1001602130,A3,192,192,192,192,192,192
1001600410,R2SP,397,397,397,397,397,397
1001600410,R2TP,397,397,397,397,397,397
1001600410,C1SP,397,397,397,397,397,397
1001600410,C1TP,397,397,397,397,397,397
1001600410,D1,397,397,397,397,397,397
1001600410,D2,397,397,397,397,397,397
1001600410,D3,397,397,397,397,397,397
1001600410,A1,397,397,397,397,397,397
1001600410,A2,397,397,397,397,397,397
1001600410,A3,397,397,397,397,397,397
1001598443,R2SP,91,91,91,91,91,91
1001598443,R2TP,91,91,91,91,91,91
1001598443,C1SP,91,91,91,91,91,91
1001598443,C1TP,91,91,91,91,91,91
1001598443,D1,91,91,91,91,91,91
1001598443,D2,91,91,91,91,91,91
1001598443,D3,91,91,91,91,91,91
1001598443,A1,91,91,91,91,91,91
1001598443,A2,91,91,91,91,91,91
1001598443,A3,91,91,91,91,91,91
1001597277,R2SP,74,74,74,74,74,74
1001597277,R2TP,74,74,74,74,74,74
1001597277,C1SP,74,74,74,74,74,74
1001597277,C1TP,74,74,74,74,74,74
1001597277,D1,74,74,74,74,74,74
1001597277,D2,74,74,74,74,74,74
1001597277,D3,74,74,74,74,74,74
1001597277,A1,74,74,74,74,74,74
1001597277,A2,74,74,74,74,74,74
1001597277,A3,74,74,74,74,74,74
1001596106,R2SP,245,245,245,245,245,245
1001596106,R2TP,245,245,245,245,245,245
1001596106,C1SP,245,245,245,245,245,245
1001596106,C1TP,245,245,245,245,245,245
1001596106,D1,245,245,245,245,245,245
1001596106,D2,245,245,245,245,245,245
1001596106,D3,245,245,245,245,245,245
1001596106,A1,245,245,245,245,245,245
1001596106,A2,245,245,245,245,245,245
1001596106,A3,245,245,245,245,245,245
1000286003,R2SP,191,191,191,191,191,191
1000286003,R2TP,191,191,191,191,191,191
1000286003,C1SP,191,191,191,191,191,191
1000286003,C1TP,191,191,191,191,191,191
1000286003,D1,191,191,191,191,191,191
1000286003,D2,191,191,191,191,191,191
1000286003,D3,191,191,191,191,191,191
1000286003,A1,191,191,191,191,191,191
1000286003,A2,191,191,191,191,191,191
1000286003,A3,191,191,191,191,191,191
1000229493,R2SP,402,402,402,402,402,402
1000229493,R2TP,402,402,402,402,402,402
1000229493,C1SP,402,402,402,402,402,402
1000229493,C1TP,402,402,402,402,402,402
1000229493,D1,402,402,402,402,402,402
1000229493,D2,402,402,402,402,402,402
1000229493,D3,402,402,402,402,402,402
1000229493,A1,402,402,402,402,402,402
1000229493,A2,402,402,402,402,402,402
1000229493,A3,402,402,402,402,402,402
1001610890,R2SP,396,396,396,396,396,396
1001610890,R2TP,396,396,396,396,396,396
1001610890,C1SP,396,396,396,396,396,396
1001610890,C1TP,396,396,396,396,396,396
1001610890,D1,396,396,396,396,396,396
1001610890,D2,396,396,396,396,396,396
1001610890,D3,396,396,396,396,396,396
1001610890,A1,396,396,396,396,396,396
1001610890,A2,396,396,396,396,396,396
1001610890,A3,396,396,396,396,396,396
1001607402,R2SP,434,434,434,434,434,434
1001607402,R2TP,434,434,434,434,434,434
1001607402,C1SP,434,434,434,434,434,434
1001607402,C1TP,434,434,434,434,434,434
1001607402,D1,434,434,434,434,434,434
1001607402,D2,434,434,434,434,434,434
1001607402,D3,434,434,434,434,434,434
1001607402,A1,434,434,434,434,434,434
1001607402,A2,434,434,434,434,434,434
1001607402,A3,434,434,434,434,434,434
1001603485,R2SP,70,70,70,70,70,70
1001603485,R2TP,70,70,70,70,70,70
1001603485,C1SP,70,70,70,70,70,70
1001603485,C1TP,70,70,70,70,70,70
1001603485,D1,70,70,70,70,70,70
1001603485,D2,70,70,70,70,70,70
1001603485,D3,70,70,70,70,70,70
1001603485,A1,70,70,70,70,70,70
1001603485,A2,70,70,70,70,70,70
1001603485,A3,70,70,70,70,70,70
1001602128,R2SP,85,85,85,85,85,85
1001602128,R2TP,85,85,85,85,85,85
1001602128,C1SP,85,85,85,85,85,85
1001602128,C1TP,85,85,85,85,85,85
1001602128,D1,85,85,85,85,85,85
1001602128,D2,85,85,85,85,85,85
1001602128,D3,85,85,85,85,85,85
1001602128,A1,85,85,85,85,85,85
1001602128,A2,85,85,85,85,85,85
1001602128,A3,85,85,85,85,85,85
1001600408,R2SP,296,296,296,296,296,296
1001600408,R2TP,296,296,296,296,296,296
1001600408,C1SP,296,296,296,296,296,296
1001600408,C1TP,296,296,296,296,296,296
1001600408,D1,296,296,296,296,296,296
1001600408,D2,296,296,296,296,296,296
1001600408,D3,296,296,296,296,296,296
1001600408,A1,296,296,296,296,296,296
1001600408,A2,296,296,296,296,296,296
